sample_id,display_row,position,modality,state
EEjCkc82oyk$_$9,28,28,vision,0
EEjCkc82oyk$_$9,28,29,vision,0
EEjCkc82oyk$_$9,28,30,vision,0
EEjCkc82oyk$_$9,28,31,vision,0
EEjCkc82oyk$_$9,28,32,vision,0
EEjCkc82oyk$_$9,28,33,vision,0
EEjCkc82oyk$_$9,28,34,vision,0
EEjCkc82oyk$_$9,28,35,vision,0
EEjCkc82oyk$_$9,28,36,vision,0
EEjCkc82oyk$_$9,28,37,vision,0
EEjCkc82oyk$_$9,28,38,vision,0
EEjCkc82oyk$_$9,28,39,vision,0
EEjCkc82oyk$_$9,28,40,vision,0
EEjCkc82oyk$_$9,28,41,vision,0
EEjCkc82oyk$_$9,28,42,vision,0
EEjCkc82oyk$_$9,28,43,vision,0
EEjCkc82oyk$_$9,28,44,vision,0
EEjCkc82oyk$_$9,28,45,vision,0
EEjCkc82oyk$_$9,28,46,vision,0
EEjCkc82oyk$_$9,28,47,vision,0
EEjCkc82oyk$_$9,28,48,vision,0
EEjCkc82oyk$_$9,28,49,vision,0
goMtnNHQ_z4$_$13,29,0,vision,0
goMtnNHQ_z4$_$13,29,1,vision,2
goMtnNHQ_z4$_$13,29,2,vision,2
goMtnNHQ_z4$_$13,29,3,vision,2
goMtnNHQ_z4$_$13,29,4,vision,2
goMtnNHQ_z4$_$13,29,5,vision,2
goMtnNHQ_z4$_$13,29,6,vision,2
goMtnNHQ_z4$_$13,29,7,vision,2
goMtnNHQ_z4$_$13,29,8,vision,2
goMtnNHQ_z4$_$13,29,9,vision,2
goMtnNHQ_z4$_$13,29,10,vision,2
goMtnNHQ_z4$_$13,29,11,vision,2
goMtnNHQ_z4$_$13,29,12,vision,2
goMtnNHQ_z4$_$13,29,13,vision,2
goMtnNHQ_z4$_$13,29,14,vision,2
goMtnNHQ_z4$_$13,29,15,vision,2
goMtnNHQ_z4$_$13,29,16,vision,2
goMtnNHQ_z4$_$13,29,17,vision,2
goMtnNHQ_z4$_$13,29,18,vision,2
goMtnNHQ_z4$_$13,29,19,vision,2
goMtnNHQ_z4$_$13,29,20,vision,2
goMtnNHQ_z4$_$13,29,21,vision,2
goMtnNHQ_z4$_$13,29,22,vision,0
goMtnNHQ_z4$_$13,29,23,vision,0
goMtnNHQ_z4$_$13,29,24,vision,0
goMtnNHQ_z4$_$13,29,25,vision,0
goMtnNHQ_z4$_$13,29,26,vision,0
goMtnNHQ_z4$_$13,29,27,vision,0
goMtnNHQ_z4$_$13,29,28,vision,0
goMtnNHQ_z4$_$13,29,29,vision,0
goMtnNHQ_z4$_$13,29,30,vision,0
goMtnNHQ_z4$_$13,29,31,vision,0
goMtnNHQ_z4$_$13,29,32,vision,0
goMtnNHQ_z4$_$13,29,33,vision,0
goMtnNHQ_z4$_$13,29,34,vision,0
goMtnNHQ_z4$_$13,29,35,vision,0
goMtnNHQ_z4$_$13,29,36,vision,0
goMtnNHQ_z4$_$13,29,37,vision,0
goMtnNHQ_z4$_$13,29,38,vision,0
goMtnNHQ_z4$_$13,29,39,vision,0
goMtnNHQ_z4$_$13,29,40,vision,0
goMtnNHQ_z4$_$13,29,41,vision,0
goMtnNHQ_z4$_$13,29,42,vision,0
goMtnNHQ_z4$_$13,29,43,vision,0
goMtnNHQ_z4$_$13,29,44,vision,0
goMtnNHQ_z4$_$13,29,45,vision,0
goMtnNHQ_z4$_$13,29,46,vision,0
goMtnNHQ_z4$_$13,29,47,vision,0
goMtnNHQ_z4$_$13,29,48,vision,0
goMtnNHQ_z4$_$13,29,49,vision,0
3j94B0pzSVs$_$17,30,0,vision,0
3j94B0pzSVs$_$17,30,1,vision,2
3j94B0pzSVs$_$17,30,2,vision,2
3j94B0pzSVs$_$17,30,3,vision,2
3j94B0pzSVs$_$17,30,4,vision,2
3j94B0pzSVs$_$17,30,5,vision,2
3j94B0pzSVs$_$17,30,6,vision,2
3j94B0pzSVs$_$17,30,7,vision,2
3j94B0pzSVs$_$17,30,8,vision,2
3j94B0pzSVs$_$17,30,9,vision,2
3j94B0pzSVs$_$17,30,10,vision,2
3j94B0pzSVs$_$17,30,11,vision,2
3j94B0pzSVs$_$17,30,12,vision,2
3j94B0pzSVs$_$17,30,13,vision,2
3j94B0pzSVs$_$17,30,14,vision,2
3j94B0pzSVs$_$17,30,15,vision,2
3j94B0pzSVs$_$17,30,16,vision,2
3j94B0pzSVs$_$17,30,17,vision,2
3j94B0pzSVs$_$17,30,18,vision,2
3j94B0pzSVs$_$17,30,19,vision,2
3j94B0pzSVs$_$17,30,20,vision,2
3j94B0pzSVs$_$17,30,21,vision,2
3j94B0pzSVs$_$17,30,22,vision,2
3j94B0pzSVs$_$17,30,23,vision,0
3j94B0pzSVs$_$17,30,24,vision,0
3j94B0pzSVs$_$17,30,25,vision,0
3j94B0pzSVs$_$17,30,26,vision,0
3j94B0pzSVs$_$17,30,27,vision,0
3j94B0pzSVs$_$17,30,28,vision,0
3j94B0pzSVs$_$17,30,29,vision,0
3j94B0pzSVs$_$17,30,30,vision,0
3j94B0pzSVs$_$17,30,31,vision,0
3j94B0pzSVs$_$17,30,32,vision,0
3j94B0pzSVs$_$17,30,33,vision,0
3j94B0pzSVs$_$17,30,34,vision,0
3j94B0pzSVs$_$17,30,35,vision,0
3j94B0pzSVs$_$17,30,36,vision,0
3j94B0pzSVs$_$17,30,37,vision,0
3j94B0pzSVs$_$17,30,38,vision,0
3j94B0pzSVs$_$17,30,39,vision,0
3j94B0pzSVs$_$17,30,40,vision,0
3j94B0pzSVs$_$17,30,41,vision,0
3j94B0pzSVs$_$17,30,42,vision,0
3j94B0pzSVs$_$17,30,43,vision,0
3j94B0pzSVs$_$17,30,44,vision,0
3j94B0pzSVs$_$17,30,45,vision,0
3j94B0pzSVs$_$17,30,46,vision,0
3j94B0pzSVs$_$17,30,47,vision,0
3j94B0pzSVs$_$17,30,48,vision,0
3j94B0pzSVs$_$17,30,49,vision,0
ooAF6I-fmTg$_$7,31,0,vision,0
ooAF6I-fmTg$_$7,31,1,vision,2
ooAF6I-fmTg$_$7,31,2,vision,2
ooAF6I-fmTg$_$7,31,3,vision,2
ooAF6I-fmTg$_$7,31,4,vision,2
ooAF6I-fmTg$_$7,31,5,vision,2
ooAF6I-fmTg$_$7,31,6,vision,2
ooAF6I-fmTg$_$7,31,7,vision,2
ooAF6I-fmTg$_$7,31,8,vision,2
ooAF6I-fmTg$_$7,31,9,vision,2
ooAF6I-fmTg$_$7,31,10,vision,2
ooAF6I-fmTg$_$7,31,11,vision,2
ooAF6I-fmTg$_$7,31,12,vision,2
ooAF6I-fmTg$_$7,31,13,vision,2
ooAF6I-fmTg$_$7,31,14,vision,2
ooAF6I-fmTg$_$7,31,15,vision,2
ooAF6I-fmTg$_$7,31,16,vision,2
ooAF6I-fmTg$_$7,31,17,vision,2
ooAF6I-fmTg$_$7,31,18,vision,2
ooAF6I-fmTg$_$7,31,19,vision,2
ooAF6I-fmTg$_$7,31,20,vision,2
ooAF6I-fmTg$_$7,31,21,vision,2
ooAF6I-fmTg$_$7,31,22,vision,2
ooAF6I-fmTg$_$7,31,23,vision,0
ooAF6I-fmTg$_$7,31,24,vision,0
ooAF6I-fmTg$_$7,31,25,vision,0
ooAF6I-fmTg$_$7,31,26,vision,0
ooAF6I-fmTg$_$7,31,27,vision,0
ooAF6I-fmTg$_$7,31,28,vision,0
ooAF6I-fmTg$_$7,31,29,vision,0
ooAF6I-fmTg$_$7,31,30,vision,0
ooAF6I-fmTg$_$7,31,31,vision,0
ooAF6I-fmTg$_$7,31,32,vision,0
ooAF6I-fmTg$_$7,31,33,vision,0
ooAF6I-fmTg$_$7,31,34,vision,0
ooAF6I-fmTg$_$7,31,35,vision,0
ooAF6I-fmTg$_$7,31,36,vision,0
ooAF6I-fmTg$_$7,31,37,vision,0
ooAF6I-fmTg$_$7,31,38,vision,0
ooAF6I-fmTg$_$7,31,39,vision,0
ooAF6I-fmTg$_$7,31,40,vision,0
ooAF6I-fmTg$_$7,31,41,vision,0
ooAF6I-fmTg$_$7,31,42,vision,0
ooAF6I-fmTg$_$7,31,43,vision,0
ooAF6I-fmTg$_$7,31,44,vision,0
ooAF6I-fmTg$_$7,31,45,vision,0
ooAF6I-fmTg$_$7,31,46,vision,0
ooAF6I-fmTg$_$7,31,47,vision,0
ooAF6I-fmTg$_$7,31,48,vision,0
ooAF6I-fmTg$_$7,31,49,vision,0
70280$_$11,32,0,vision,0
70280$_$11,32,1,vision,2
70280$_$11,32,2,vision,2
70280$_$11,32,3,vision,2
70280$_$11,32,4,vision,2
70280$_$11,32,5,vision,2
70280$_$11,32,6,vision,2
70280$_$11,32,7,vision,2
70280$_$11,32,8,vision,2
70280$_$11,32,9,vision,2
70280$_$11,32,10,vision,2
70280$_$11,32,11,vision,2
70280$_$11,32,12,vision,2
70280$_$11,32,13,vision,2
70280$_$11,32,14,vision,2
70280$_$11,32,15,vision,2
70280$_$11,32,16,vision,2
70280$_$11,32,17,vision,2
70280$_$11,32,18,vision,2
70280$_$11,32,19,vision,2
70280$_$11,32,20,vision,2
70280$_$11,32,21,vision,2
70280$_$11,32,22,vision,2
70280$_$11,32,23,vision,2
70280$_$11,32,24,vision,0
70280$_$11,32,25,vision,0
70280$_$11,32,26,vision,0
70280$_$11,32,27,vision,0
70280$_$11,32,28,vision,0
70280$_$11,32,29,vision,0
70280$_$11,32,30,vision,0
70280$_$11,32,31,vision,0
70280$_$11,32,32,vision,0
70280$_$11,32,33,vision,0
70280$_$11,32,34,vision,0
70280$_$11,32,35,vision,0
70280$_$11,32,36,vision,0
70280$_$11,32,37,vision,0
70280$_$11,32,38,vision,0
70280$_$11,32,39,vision,0
70280$_$11,32,40,vision,0
70280$_$11,32,41,vision,0
70280$_$11,32,42,vision,0
70280$_$11,32,43,vision,0
70280$_$11,32,44,vision,0
70280$_$11,32,45,vision,0
70280$_$11,32,46,vision,0
70280$_$11,32,47,vision,0
70280$_$11,32,48,vision,0
70280$_$11,32,49,vision,0
mLW-jn67gRE$_$5,33,0,vision,0
mLW-jn67gRE$_$5,33,1,vision,2
mLW-jn67gRE$_$5,33,2,vision,2
mLW-jn67gRE$_$5,33,3,vision,2
mLW-jn67gRE$_$5,33,4,vision,2
mLW-jn67gRE$_$5,33,5,vision,2
mLW-jn67gRE$_$5,33,6,vision,2
mLW-jn67gRE$_$5,33,7,vision,2
mLW-jn67gRE$_$5,33,8,vision,2
mLW-jn67gRE$_$5,33,9,vision,2
mLW-jn67gRE$_$5,33,10,vision,2
mLW-jn67gRE$_$5,33,11,vision,2
mLW-jn67gRE$_$5,33,12,vision,2
mLW-jn67gRE$_$5,33,13,vision,2
mLW-jn67gRE$_$5,33,14,vision,2
mLW-jn67gRE$_$5,33,15,vision,2
mLW-jn67gRE$_$5,33,16,vision,2
mLW-jn67gRE$_$5,33,17,vision,2
mLW-jn67gRE$_$5,33,18,vision,2
mLW-jn67gRE$_$5,33,19,vision,2
mLW-jn67gRE$_$5,33,20,vision,2
mLW-jn67gRE$_$5,33,21,vision,2
mLW-jn67gRE$_$5,33,22,vision,2
mLW-jn67gRE$_$5,33,23,vision,2
mLW-jn67gRE$_$5,33,24,vision,0
mLW-jn67gRE$_$5,33,25,vision,0
mLW-jn67gRE$_$5,33,26,vision,0
mLW-jn67gRE$_$5,33,27,vision,0
mLW-jn67gRE$_$5,33,28,vision,0
mLW-jn67gRE$_$5,33,29,vision,0
mLW-jn67gRE$_$5,33,30,vision,0
mLW-jn67gRE$_$5,33,31,vision,0
mLW-jn67gRE$_$5,33,32,vision,0
mLW-jn67gRE$_$5,33,33,vision,0
mLW-jn67gRE$_$5,33,34,vision,0
mLW-jn67gRE$_$5,33,35,vision,0
mLW-jn67gRE$_$5,33,36,vision,0
mLW-jn67gRE$_$5,33,37,vision,0
mLW-jn67gRE$_$5,33,38,vision,0
mLW-jn67gRE$_$5,33,39,vision,0
mLW-jn67gRE$_$5,33,40,vision,0
mLW-jn67gRE$_$5,33,41,vision,0
mLW-jn67gRE$_$5,33,42,vision,0
mLW-jn67gRE$_$5,33,43,vision,0
mLW-jn67gRE$_$5,33,44,vision,0
mLW-jn67gRE$_$5,33,45,vision,0
mLW-jn67gRE$_$5,33,46,vision,0
mLW-jn67gRE$_$5,33,47,vision,0
mLW-jn67gRE$_$5,33,48,vision,0
mLW-jn67gRE$_$5,33,49,vision,0
2Xt31_d0XEE$_$2,34,0,vision,0
2Xt31_d0XEE$_$2,34,1,vision,2
2Xt31_d0XEE$_$2,34,2,vision,2
2Xt31_d0XEE$_$2,34,3,vision,2
2Xt31_d0XEE$_$2,34,4,vision,2
2Xt31_d0XEE$_$2,34,5,vision,2
2Xt31_d0XEE$_$2,34,6,vision,2
2Xt31_d0XEE$_$2,34,7,vision,2
2Xt31_d0XEE$_$2,34,8,vision,2
2Xt31_d0XEE$_$2,34,9,vision,2
2Xt31_d0XEE$_$2,34,10,vision,2
2Xt31_d0XEE$_$2,34,11,vision,2
2Xt31_d0XEE$_$2,34,12,vision,2
2Xt31_d0XEE$_$2,34,13,vision,2
2Xt31_d0XEE$_$2,34,14,vision,2
2Xt31_d0XEE$_$2,34,15,vision,2
2Xt31_d0XEE$_$2,34,16,vision,2
2Xt31_d0XEE$_$2,34,17,vision,2
2Xt31_d0XEE$_$2,34,18,vision,2
2Xt31_d0XEE$_$2,34,19,vision,2
2Xt31_d0XEE$_$2,34,20,vision,2
2Xt31_d0XEE$_$2,34,21,vision,2
2Xt31_d0XEE$_$2,34,22,vision,2
2Xt31_d0XEE$_$2,34,23,vision,2
2Xt31_d0XEE$_$2,34,24,vision,2
2Xt31_d0XEE$_$2,34,25,vision,0
2Xt31_d0XEE$_$2,34,26,vision,0
2Xt31_d0XEE$_$2,34,27,vision,0
2Xt31_d0XEE$_$2,34,28,vision,0
2Xt31_d0XEE$_$2,34,29,vision,0
2Xt31_d0XEE$_$2,34,30,vision,0
2Xt31_d0XEE$_$2,34,31,vision,0
2Xt31_d0XEE$_$2,34,32,vision,0
2Xt31_d0XEE$_$2,34,33,vision,0
2Xt31_d0XEE$_$2,34,34,vision,0
2Xt31_d0XEE$_$2,34,35,vision,0
2Xt31_d0XEE$_$2,34,36,vision,0
2Xt31_d0XEE$_$2,34,37,vision,0
2Xt31_d0XEE$_$2,34,38,vision,0
2Xt31_d0XEE$_$2,34,39,vision,0
2Xt31_d0XEE$_$2,34,40,vision,0
2Xt31_d0XEE$_$2,34,41,vision,0
2Xt31_d0XEE$_$2,34,42,vision,0
2Xt31_d0XEE$_$2,34,43,vision,0
2Xt31_d0XEE$_$2,34,44,vision,0
2Xt31_d0XEE$_$2,34,45,vision,0
2Xt31_d0XEE$_$2,34,46,vision,0
2Xt31_d0XEE$_$2,34,47,vision,0
2Xt31_d0XEE$_$2,34,48,vision,0
2Xt31_d0XEE$_$2,34,49,vision,0
d8BR6hsvzoY$_$1,35,0,vision,0
d8BR6hsvzoY$_$1,35,1,vision,2
d8BR6hsvzoY$_$1,35,2,vision,2
d8BR6hsvzoY$_$1,35,3,vision,2
d8BR6hsvzoY$_$1,35,4,vision,2
d8BR6hsvzoY$_$1,35,5,vision,2
d8BR6hsvzoY$_$1,35,6,vision,2
d8BR6hsvzoY$_$1,35,7,vision,2
d8BR6hsvzoY$_$1,35,8,vision,2
d8BR6hsvzoY$_$1,35,9,vision,2
d8BR6hsvzoY$_$1,35,10,vision,2
d8BR6hsvzoY$_$1,35,11,vision,2
d8BR6hsvzoY$_$1,35,12,vision,2
d8BR6hsvzoY$_$1,35,13,vision,2
d8BR6hsvzoY$_$1,35,14,vision,2
d8BR6hsvzoY$_$1,35,15,vision,2
d8BR6hsvzoY$_$1,35,16,vision,2
d8BR6hsvzoY$_$1,35,17,vision,2
d8BR6hsvzoY$_$1,35,18,vision,2
d8BR6hsvzoY$_$1,35,19,vision,2
d8BR6hsvzoY$_$1,35,20,vision,2
d8BR6hsvzoY$_$1,35,21,vision,2
d8BR6hsvzoY$_$1,35,22,vision,2
d8BR6hsvzoY$_$1,35,23,vision,2
d8BR6hsvzoY$_$1,35,24,vision,2
d8BR6hsvzoY$_$1,35,25,vision,0
d8BR6hsvzoY$_$1,35,26,vision,0
d8BR6hsvzoY$_$1,35,27,vision,0
d8BR6hsvzoY$_$1,35,28,vision,0
d8BR6hsvzoY$_$1,35,29,vision,0
d8BR6hsvzoY$_$1,35,30,vision,0
d8BR6hsvzoY$_$1,35,31,vision,0
d8BR6hsvzoY$_$1,35,32,vision,0
d8BR6hsvzoY$_$1,35,33,vision,0
d8BR6hsvzoY$_$1,35,34,vision,0
d8BR6hsvzoY$_$1,35,35,vision,0
d8BR6hsvzoY$_$1,35,36,vision,0
d8BR6hsvzoY$_$1,35,37,vision,0
d8BR6hsvzoY$_$1,35,38,vision,0
d8BR6hsvzoY$_$1,35,39,vision,0
d8BR6hsvzoY$_$1,35,40,vision,0
d8BR6hsvzoY$_$1,35,41,vision,0
d8BR6hsvzoY$_$1,35,42,vision,0
d8BR6hsvzoY$_$1,35,43,vision,0
d8BR6hsvzoY$_$1,35,44,vision,0
d8BR6hsvzoY$_$1,35,45,vision,0
d8BR6hsvzoY$_$1,35,46,vision,0
d8BR6hsvzoY$_$1,35,47,vision,0
d8BR6hsvzoY$_$1,35,48,vision,0
d8BR6hsvzoY$_$1,35,49,vision,0
IM6HW1HwHhM$_$17,36,0,vision,0
IM6HW1HwHhM$_$17,36,1,vision,2
IM6HW1HwHhM$_$17,36,2,vision,2
IM6HW1HwHhM$_$17,36,3,vision,2
IM6HW1HwHhM$_$17,36,4,vision,2
IM6HW1HwHhM$_$17,36,5,vision,2
IM6HW1HwHhM$_$17,36,6,vision,2
IM6HW1HwHhM$_$17,36,7,vision,2
IM6HW1HwHhM$_$17,36,8,vision,2
IM6HW1HwHhM$_$17,36,9,vision,2
IM6HW1HwHhM$_$17,36,10,vision,2
IM6HW1HwHhM$_$17,36,11,vision,2
IM6HW1HwHhM$_$17,36,12,vision,2
IM6HW1HwHhM$_$17,36,13,vision,2
IM6HW1HwHhM$_$17,36,14,vision,2
IM6HW1HwHhM$_$17,36,15,vision,2
IM6HW1HwHhM$_$17,36,16,vision,2
IM6HW1HwHhM$_$17,36,17,vision,2
IM6HW1HwHhM$_$17,36,18,vision,2
IM6HW1HwHhM$_$17,36,19,vision,2
IM6HW1HwHhM$_$17,36,20,vision,2
IM6HW1HwHhM$_$17,36,21,vision,2
IM6HW1HwHhM$_$17,36,22,vision,2
IM6HW1HwHhM$_$17,36,23,vision,2
IM6HW1HwHhM$_$17,36,24,vision,2
IM6HW1HwHhM$_$17,36,25,vision,2
IM6HW1HwHhM$_$17,36,26,vision,0
IM6HW1HwHhM$_$17,36,27,vision,0
IM6HW1HwHhM$_$17,36,28,vision,0
IM6HW1HwHhM$_$17,36,29,vision,0
IM6HW1HwHhM$_$17,36,30,vision,0
IM6HW1HwHhM$_$17,36,31,vision,0
IM6HW1HwHhM$_$17,36,32,vision,0
IM6HW1HwHhM$_$17,36,33,vision,0
IM6HW1HwHhM$_$17,36,34,vision,0
IM6HW1HwHhM$_$17,36,35,vision,0
IM6HW1HwHhM$_$17,36,36,vision,0
IM6HW1HwHhM$_$17,36,37,vision,0
IM6HW1HwHhM$_$17,36,38,vision,0
IM6HW1HwHhM$_$17,36,39,vision,0
IM6HW1HwHhM$_$17,36,40,vision,0
IM6HW1HwHhM$_$17,36,41,vision,0
IM6HW1HwHhM$_$17,36,42,vision,0
IM6HW1HwHhM$_$17,36,43,vision,0
IM6HW1HwHhM$_$17,36,44,vision,0
IM6HW1HwHhM$_$17,36,45,vision,0
IM6HW1HwHhM$_$17,36,46,vision,0
IM6HW1HwHhM$_$17,36,47,vision,0
IM6HW1HwHhM$_$17,36,48,vision,0
IM6HW1HwHhM$_$17,36,49,vision,0
102858$_$6,37,0,vision,0
102858$_$6,37,1,vision,2
102858$_$6,37,2,vision,2
102858$_$6,37,3,vision,2
102858$_$6,37,4,vision,2
102858$_$6,37,5,vision,2
102858$_$6,37,6,vision,2
102858$_$6,37,7,vision,2
102858$_$6,37,8,vision,2
102858$_$6,37,9,vision,2
102858$_$6,37,10,vision,2
102858$_$6,37,11,vision,2
102858$_$6,37,12,vision,2
102858$_$6,37,13,vision,2
102858$_$6,37,14,vision,2
102858$_$6,37,15,vision,2
102858$_$6,37,16,vision,2
102858$_$6,37,17,vision,2
102858$_$6,37,18,vision,2
102858$_$6,37,19,vision,2
102858$_$6,37,20,vision,2
102858$_$6,37,21,vision,2
102858$_$6,37,22,vision,2
102858$_$6,37,23,vision,2
102858$_$6,37,24,vision,2
102858$_$6,37,25,vision,2
102858$_$6,37,26,vision,2
102858$_$6,37,27,vision,0
102858$_$6,37,28,vision,0
102858$_$6,37,29,vision,0
102858$_$6,37,30,vision,0
102858$_$6,37,31,vision,0
102858$_$6,37,32,vision,0
102858$_$6,37,33,vision,0
102858$_$6,37,34,vision,0
102858$_$6,37,35,vision,0
102858$_$6,37,36,vision,0
102858$_$6,37,37,vision,0
102858$_$6,37,38,vision,0
102858$_$6,37,39,vision,0
102858$_$6,37,40,vision,0
102858$_$6,37,41,vision,0
102858$_$6,37,42,vision,0
102858$_$6,37,43,vision,0
102858$_$6,37,44,vision,0
102858$_$6,37,45,vision,0
102858$_$6,37,46,vision,0
102858$_$6,37,47,vision,0
102858$_$6,37,48,vision,0
102858$_$6,37,49,vision,0
_gzYkdjNvPc$_$1,38,0,vision,0
_gzYkdjNvPc$_$1,38,1,vision,2
_gzYkdjNvPc$_$1,38,2,vision,2
_gzYkdjNvPc$_$1,38,3,vision,2
_gzYkdjNvPc$_$1,38,4,vision,2
_gzYkdjNvPc$_$1,38,5,vision,2
_gzYkdjNvPc$_$1,38,6,vision,2
_gzYkdjNvPc$_$1,38,7,vision,2
_gzYkdjNvPc$_$1,38,8,vision,2
_gzYkdjNvPc$_$1,38,9,vision,2
_gzYkdjNvPc$_$1,38,10,vision,2
_gzYkdjNvPc$_$1,38,11,vision,2
_gzYkdjNvPc$_$1,38,12,vision,2
_gzYkdjNvPc$_$1,38,13,vision,2
_gzYkdjNvPc$_$1,38,14,vision,2
_gzYkdjNvPc$_$1,38,15,vision,2
_gzYkdjNvPc$_$1,38,16,vision,2
_gzYkdjNvPc$_$1,38,17,vision,2
_gzYkdjNvPc$_$1,38,18,vision,2
_gzYkdjNvPc$_$1,38,19,vision,2
_gzYkdjNvPc$_$1,38,20,vision,2
_gzYkdjNvPc$_$1,38,21,vision,2
_gzYkdjNvPc$_$1,38,22,vision,2
_gzYkdjNvPc$_$1,38,23,vision,2
_gzYkdjNvPc$_$1,38,24,vision,2
_gzYkdjNvPc$_$1,38,25,vision,2
_gzYkdjNvPc$_$1,38,26,vision,2
_gzYkdjNvPc$_$1,38,27,vision,0
_gzYkdjNvPc$_$1,38,28,vision,0
_gzYkdjNvPc$_$1,38,29,vision,0
_gzYkdjNvPc$_$1,38,30,vision,0
_gzYkdjNvPc$_$1,38,31,vision,0
_gzYkdjNvPc$_$1,38,32,vision,0
_gzYkdjNvPc$_$1,38,33,vision,0
_gzYkdjNvPc$_$1,38,34,vision,0
_gzYkdjNvPc$_$1,38,35,vision,0
_gzYkdjNvPc$_$1,38,36,vision,0
_gzYkdjNvPc$_$1,38,37,vision,0
_gzYkdjNvPc$_$1,38,38,vision,0
_gzYkdjNvPc$_$1,38,39,vision,0
_gzYkdjNvPc$_$1,38,40,vision,0
_gzYkdjNvPc$_$1,38,41,vision,0
_gzYkdjNvPc$_$1,38,42,vision,0
_gzYkdjNvPc$_$1,38,43,vision,0
_gzYkdjNvPc$_$1,38,44,vision,0
_gzYkdjNvPc$_$1,38,45,vision,0
_gzYkdjNvPc$_$1,38,46,vision,0
_gzYkdjNvPc$_$1,38,47,vision,0
_gzYkdjNvPc$_$1,38,48,vision,0
_gzYkdjNvPc$_$1,38,49,vision,0
236021$_$1,39,0,vision,0
236021$_$1,39,1,vision,2
236021$_$1,39,2,vision,2
236021$_$1,39,3,vision,2
236021$_$1,39,4,vision,2
236021$_$1,39,5,vision,2
236021$_$1,39,6,vision,2
236021$_$1,39,7,vision,2
236021$_$1,39,8,vision,2
236021$_$1,39,9,vision,2
236021$_$1,39,10,vision,2
236021$_$1,39,11,vision,2
236021$_$1,39,12,vision,2
236021$_$1,39,13,vision,2
236021$_$1,39,14,vision,2
236021$_$1,39,15,vision,2
236021$_$1,39,16,vision,2
236021$_$1,39,17,vision,2
236021$_$1,39,18,vision,2
236021$_$1,39,19,vision,2
236021$_$1,39,20,vision,2
236021$_$1,39,21,vision,2
236021$_$1,39,22,vision,2
236021$_$1,39,23,vision,2
236021$_$1,39,24,vision,2
236021$_$1,39,25,vision,2
236021$_$1,39,26,vision,2
236021$_$1,39,27,vision,2
236021$_$1,39,28,vision,0
236021$_$1,39,29,vision,0
236021$_$1,39,30,vision,0
236021$_$1,39,31,vision,0
236021$_$1,39,32,vision,0
236021$_$1,39,33,vision,0
236021$_$1,39,34,vision,0
236021$_$1,39,35,vision,0
236021$_$1,39,36,vision,0
236021$_$1,39,37,vision,0
236021$_$1,39,38,vision,0
236021$_$1,39,39,vision,0
236021$_$1,39,40,vision,0
236021$_$1,39,41,vision,0
236021$_$1,39,42,vision,0
236021$_$1,39,43,vision,0
236021$_$1,39,44,vision,0
236021$_$1,39,45,vision,0
236021$_$1,39,46,vision,0
236021$_$1,39,47,vision,0
236021$_$1,39,48,vision,0
236021$_$1,39,49,vision,0
mHGaQ_nv9UY$_$4,40,0,vision,0
mHGaQ_nv9UY$_$4,40,1,vision,2
mHGaQ_nv9UY$_$4,40,2,vision,2
mHGaQ_nv9UY$_$4,40,3,vision,2
mHGaQ_nv9UY$_$4,40,4,vision,2
mHGaQ_nv9UY$_$4,40,5,vision,2
mHGaQ_nv9UY$_$4,40,6,vision,2
mHGaQ_nv9UY$_$4,40,7,vision,2
mHGaQ_nv9UY$_$4,40,8,vision,2
mHGaQ_nv9UY$_$4,40,9,vision,2
mHGaQ_nv9UY$_$4,40,10,vision,2
mHGaQ_nv9UY$_$4,40,11,vision,2
mHGaQ_nv9UY$_$4,40,12,vision,2
mHGaQ_nv9UY$_$4,40,13,vision,2
mHGaQ_nv9UY$_$4,40,14,vision,2
mHGaQ_nv9UY$_$4,40,15,vision,2
mHGaQ_nv9UY$_$4,40,16,vision,2
mHGaQ_nv9UY$_$4,40,17,vision,2
mHGaQ_nv9UY$_$4,40,18,vision,2
mHGaQ_nv9UY$_$4,40,19,vision,2
mHGaQ_nv9UY$_$4,40,20,vision,2
mHGaQ_nv9UY$_$4,40,21,vision,2
mHGaQ_nv9UY$_$4,40,22,vision,2
mHGaQ_nv9UY$_$4,40,23,vision,2
mHGaQ_nv9UY$_$4,40,24,vision,2
mHGaQ_nv9UY$_$4,40,25,vision,2
mHGaQ_nv9UY$_$4,40,26,vision,2
mHGaQ_nv9UY$_$4,40,27,vision,2
mHGaQ_nv9UY$_$4,40,28,vision,0
mHGaQ_nv9UY$_$4,40,29,vision,0
mHGaQ_nv9UY$_$4,40,30,vision,0
mHGaQ_nv9UY$_$4,40,31,vision,0
mHGaQ_nv9UY$_$4,40,32,vision,0
mHGaQ_nv9UY$_$4,40,33,vision,0
mHGaQ_nv9UY$_$4,40,34,vision,0
mHGaQ_nv9UY$_$4,40,35,vision,0
mHGaQ_nv9UY$_$4,40,36,vision,0
mHGaQ_nv9UY$_$4,40,37,vision,0
mHGaQ_nv9UY$_$4,40,38,vision,0
mHGaQ_nv9UY$_$4,40,39,vision,0
mHGaQ_nv9UY$_$4,40,40,vision,0
mHGaQ_nv9UY$_$4,40,41,vision,0
mHGaQ_nv9UY$_$4,40,42,vision,0
mHGaQ_nv9UY$_$4,40,43,vision,0
