split,sample_id,modality,availability
valid,80566$_$0,text,1.0
valid,80566$_$0,audio,1.0
valid,80566$_$0,vision,1.0
valid,80566$_$3,text,1.0
valid,80566$_$3,audio,1.0
valid,80566$_$3,vision,1.0
valid,80566$_$2,text,1.0
valid,80566$_$2,audio,1.0
valid,80566$_$2,vision,1.0
valid,80566$_$4,text,1.0
valid,80566$_$4,audio,1.0
valid,80566$_$4,vision,1.0
valid,80566$_$6,text,1.0
valid,80566$_$6,audio,1.0
valid,80566$_$6,vision,1.0
valid,80855$_$11,text,1.0
valid,80855$_$11,audio,1.0
valid,80855$_$11,vision,1.0
valid,80855$_$10,text,1.0
valid,80855$_$10,audio,1.0
valid,80855$_$10,vision,1.0
valid,80855$_$12,text,1.0
valid,80855$_$12,audio,1.0
valid,80855$_$12,vision,1.0
valid,80855$_$15,text,1.0
valid,80855$_$15,audio,1.0
valid,80855$_$15,vision,0.0
valid,80855$_$17,text,1.0
valid,80855$_$17,audio,1.0
valid,80855$_$17,vision,0.5333333333333333
valid,80855$_$0,text,1.0
valid,80855$_$0,audio,1.0
valid,80855$_$0,vision,1.0
valid,80855$_$3,text,1.0
valid,80855$_$3,audio,1.0
valid,80855$_$3,vision,1.0
valid,80855$_$2,text,1.0
valid,80855$_$2,audio,1.0
valid,80855$_$2,vision,1.0
valid,80855$_$7,text,1.0
valid,80855$_$7,audio,1.0
valid,80855$_$7,vision,1.0
valid,80855$_$20,text,1.0
valid,80855$_$20,audio,1.0
valid,80855$_$20,vision,1.0
valid,830KzUc6CbU$_$0,text,1.0
valid,830KzUc6CbU$_$0,audio,1.0
valid,830KzUc6CbU$_$0,vision,1.0
valid,830KzUc6CbU$_$13,text,1.0
valid,830KzUc6CbU$_$13,audio,1.0
valid,830KzUc6CbU$_$13,vision,0.8723404255319149
valid,84140$_$0,text,1.0
valid,84140$_$0,audio,1.0
valid,84140$_$0,vision,1.0
valid,84140$_$5,text,1.0
valid,84140$_$5,audio,1.0
valid,84140$_$5,vision,1.0
valid,89835$_$1,text,1.0
valid,89835$_$1,audio,1.0
valid,89835$_$1,vision,1.0
valid,89835$_$0,text,1.0
valid,89835$_$0,audio,1.0
valid,89835$_$0,vision,1.0
valid,89835$_$4,text,1.0
valid,89835$_$4,audio,1.0
valid,89835$_$4,vision,1.0
valid,89835$_$7,text,1.0
valid,89835$_$7,audio,1.0
valid,89835$_$7,vision,1.0
valid,8eaYvALnJ0o$_$1,text,1.0
valid,8eaYvALnJ0o$_$1,audio,1.0
valid,8eaYvALnJ0o$_$1,vision,1.0
valid,8eaYvALnJ0o$_$0,text,1.0
valid,8eaYvALnJ0o$_$0,audio,1.0
valid,8eaYvALnJ0o$_$0,vision,1.0
valid,8x_nCOh6Wmc$_$6,text,1.0
valid,8x_nCOh6Wmc$_$6,audio,1.0
valid,8x_nCOh6Wmc$_$6,vision,1.0
valid,96642$_$1,text,1.0
valid,96642$_$1,audio,1.0
valid,96642$_$1,vision,1.0
valid,96642$_$3,text,1.0
valid,96642$_$3,audio,1.0
valid,96642$_$3,vision,0.17647058823529413
valid,96642$_$2,text,1.0
valid,96642$_$2,audio,1.0
valid,96642$_$2,vision,1.0
valid,96642$_$4,text,1.0
valid,96642$_$4,audio,1.0
valid,96642$_$4,vision,0.9714285714285714
valid,99501$_$10,text,1.0
valid,99501$_$10,audio,1.0
valid,99501$_$10,vision,1.0
valid,99501$_$13,text,1.0
valid,99501$_$13,audio,1.0
valid,99501$_$13,vision,1.0
valid,99501$_$1,text,1.0
valid,99501$_$1,audio,1.0
valid,99501$_$1,vision,1.0
valid,99501$_$0,text,1.0
valid,99501$_$0,audio,1.0
valid,99501$_$0,vision,1.0
valid,99501$_$5,text,1.0
valid,99501$_$5,audio,1.0
valid,99501$_$5,vision,1.0
valid,99501$_$7,text,1.0
valid,99501$_$7,audio,1.0
valid,99501$_$7,vision,1.0
valid,9QI-9w_VdB4$_$0,text,1.0
valid,9QI-9w_VdB4$_$0,audio,1.0
valid,9QI-9w_VdB4$_$0,vision,1.0
valid,AG5EY8ZaFj4$_$3,text,1.0
valid,AG5EY8ZaFj4$_$3,audio,1.0
valid,AG5EY8ZaFj4$_$3,vision,1.0
valid,AG5EY8ZaFj4$_$15,text,1.0
valid,AG5EY8ZaFj4$_$15,audio,1.0
valid,AG5EY8ZaFj4$_$15,vision,1.0
valid,Arh2TKRi_mg$_$15,text,1.0
valid,Arh2TKRi_mg$_$15,audio,1.0
valid,Arh2TKRi_mg$_$15,vision,1.0
valid,Arh2TKRi_mg$_$14,text,1.0
valid,Arh2TKRi_mg$_$14,audio,1.0
valid,Arh2TKRi_mg$_$14,vision,1.0
valid,Arh2TKRi_mg$_$16,text,1.0
valid,Arh2TKRi_mg$_$16,audio,1.0
valid,Arh2TKRi_mg$_$16,vision,1.0
valid,Arh2TKRi_mg$_$19,text,1.0
valid,Arh2TKRi_mg$_$19,audio,1.0
valid,Arh2TKRi_mg$_$19,vision,1.0
valid,Arh2TKRi_mg$_$32,text,1.0
valid,Arh2TKRi_mg$_$32,audio,1.0
valid,Arh2TKRi_mg$_$32,vision,1.0
valid,Arh2TKRi_mg$_$28,text,1.0
valid,Arh2TKRi_mg$_$28,audio,1.0
valid,Arh2TKRi_mg$_$28,vision,1.0
valid,Arh2TKRi_mg$_$3,text,1.0
valid,Arh2TKRi_mg$_$3,audio,1.0
valid,Arh2TKRi_mg$_$3,vision,1.0
valid,AxNy9TeTLq8$_$0,text,1.0
valid,AxNy9TeTLq8$_$0,audio,1.0
valid,AxNy9TeTLq8$_$0,vision,1.0
valid,BSKAHXFYF_I$_$1,text,1.0
valid,BSKAHXFYF_I$_$1,audio,1.0
valid,BSKAHXFYF_I$_$1,vision,1.0
valid,BSKAHXFYF_I$_$3,text,1.0
valid,BSKAHXFYF_I$_$3,audio,1.0
valid,BSKAHXFYF_I$_$3,vision,0.0625
valid,BSKAHXFYF_I$_$7,text,1.0
valid,BSKAHXFYF_I$_$7,audio,1.0
valid,BSKAHXFYF_I$_$7,vision,0.21428571428571427
valid,BSKAHXFYF_I$_$8,text,1.0
valid,BSKAHXFYF_I$_$8,audio,1.0
valid,BSKAHXFYF_I$_$8,vision,1.0
valid,Baz0VVQ-E9E$_$10,text,1.0
valid,Baz0VVQ-E9E$_$10,audio,1.0
valid,Baz0VVQ-E9E$_$10,vision,1.0
valid,Baz0VVQ-E9E$_$1,text,1.0
valid,Baz0VVQ-E9E$_$1,audio,1.0
valid,Baz0VVQ-E9E$_$1,vision,1.0
valid,Baz0VVQ-E9E$_$5,text,1.0
valid,Baz0VVQ-E9E$_$5,audio,1.0
valid,Baz0VVQ-E9E$_$5,vision,1.0
valid,Baz0VVQ-E9E$_$7,text,1.0
valid,Baz0VVQ-E9E$_$7,audio,1.0
valid,Baz0VVQ-E9E$_$7,vision,1.0
valid,CJGuudyvA0Y$_$4,text,1.0
valid,CJGuudyvA0Y$_$4,audio,1.0
valid,CJGuudyvA0Y$_$4,vision,0.5641025641025641
valid,CPjbogfLHR4$_$2,text,1.0
valid,CPjbogfLHR4$_$2,audio,1.0
valid,CPjbogfLHR4$_$2,vision,1.0
valid,CPjbogfLHR4$_$5,text,1.0
valid,CPjbogfLHR4$_$5,audio,1.0
valid,CPjbogfLHR4$_$5,vision,1.0
valid,DdUJojoFU_c$_$11,text,1.0
valid,DdUJojoFU_c$_$11,audio,1.0
valid,DdUJojoFU_c$_$11,vision,1.0
valid,DdUJojoFU_c$_$15,text,1.0
valid,DdUJojoFU_c$_$15,audio,1.0
valid,DdUJojoFU_c$_$15,vision,1.0
valid,DdUJojoFU_c$_$14,text,1.0
valid,DdUJojoFU_c$_$14,audio,1.0
valid,DdUJojoFU_c$_$14,vision,1.0
valid,DdUJojoFU_c$_$17,text,1.0
valid,DdUJojoFU_c$_$17,audio,1.0
valid,DdUJojoFU_c$_$17,vision,0.7
valid,DdUJojoFU_c$_$16,text,1.0
valid,DdUJojoFU_c$_$16,audio,1.0
valid,DdUJojoFU_c$_$16,vision,1.0
valid,DdUJojoFU_c$_$2,text,1.0
valid,DdUJojoFU_c$_$2,audio,1.0
valid,DdUJojoFU_c$_$2,vision,1.0
valid,DdUJojoFU_c$_$6,text,1.0
valid,DdUJojoFU_c$_$6,audio,1.0
valid,DdUJojoFU_c$_$6,vision,1.0
valid,DdUJojoFU_c$_$8,text,1.0
valid,DdUJojoFU_c$_$8,audio,1.0
valid,DdUJojoFU_c$_$8,vision,1.0
valid,DlbYiwOnTyk$_$1,text,1.0
valid,DlbYiwOnTyk$_$1,audio,1.0
valid,DlbYiwOnTyk$_$1,vision,1.0
valid,E8MuzHUhUHk$_$15,text,1.0
valid,E8MuzHUhUHk$_$15,audio,1.0
valid,E8MuzHUhUHk$_$15,vision,1.0
valid,E8MuzHUhUHk$_$14,text,1.0
valid,E8MuzHUhUHk$_$14,audio,1.0
valid,E8MuzHUhUHk$_$14,vision,1.0
valid,E8MuzHUhUHk$_$16,text,1.0
valid,E8MuzHUhUHk$_$16,audio,1.0
valid,E8MuzHUhUHk$_$16,vision,1.0
valid,E8MuzHUhUHk$_$2,text,1.0
valid,E8MuzHUhUHk$_$2,audio,1.0
valid,E8MuzHUhUHk$_$2,vision,1.0
valid,E8MuzHUhUHk$_$9,text,1.0
valid,E8MuzHUhUHk$_$9,audio,1.0
valid,E8MuzHUhUHk$_$9,vision,1.0
valid,EEjCkc82oyk$_$7,text,1.0
valid,EEjCkc82oyk$_$7,audio,1.0
valid,EEjCkc82oyk$_$7,vision,1.0
valid,EEjCkc82oyk$_$9,text,1.0
valid,EEjCkc82oyk$_$9,audio,1.0
valid,EEjCkc82oyk$_$9,vision,0.7142857142857143
valid,EQxkXiWAm08$_$8,text,1.0
valid,EQxkXiWAm08$_$8,audio,1.0
valid,EQxkXiWAm08$_$8,vision,1.0
valid,ET1cU5_A2YM$_$1,text,1.0
valid,ET1cU5_A2YM$_$1,audio,1.0
valid,ET1cU5_A2YM$_$1,vision,1.0
valid,ET1cU5_A2YM$_$3,text,1.0
valid,ET1cU5_A2YM$_$3,audio,1.0
valid,ET1cU5_A2YM$_$3,vision,1.0
valid,ET1cU5_A2YM$_$6,text,1.0
valid,ET1cU5_A2YM$_$6,audio,1.0
valid,ET1cU5_A2YM$_$6,vision,1.0
valid,EmmuWoCUgXs$_$22,text,1.0
valid,EmmuWoCUgXs$_$22,audio,1.0
valid,EmmuWoCUgXs$_$22,vision,1.0
valid,EmmuWoCUgXs$_$7,text,1.0
valid,EmmuWoCUgXs$_$7,audio,1.0
valid,EmmuWoCUgXs$_$7,vision,1.0
valid,Es9MkKsMsjU$_$10,text,1.0
valid,Es9MkKsMsjU$_$10,audio,1.0
valid,Es9MkKsMsjU$_$10,vision,1.0
valid,Es9MkKsMsjU$_$12,text,1.0
valid,Es9MkKsMsjU$_$12,audio,1.0
valid,Es9MkKsMsjU$_$12,vision,1.0
valid,Es9MkKsMsjU$_$2,text,1.0
valid,Es9MkKsMsjU$_$2,audio,1.0
valid,Es9MkKsMsjU$_$2,vision,1.0
valid,Es9MkKsMsjU$_$7,text,1.0
valid,Es9MkKsMsjU$_$7,audio,1.0
valid,Es9MkKsMsjU$_$7,vision,1.0
valid,Ezn3p5FWF_U$_$4,text,1.0
valid,Ezn3p5FWF_U$_$4,audio,1.0
valid,Ezn3p5FWF_U$_$4,vision,0.7777777777777778
valid,F1U26PLiXjM$_$1,text,1.0
valid,F1U26PLiXjM$_$1,audio,1.0
valid,F1U26PLiXjM$_$1,vision,1.0
valid,F6JV-K840EY$_$2,text,1.0
valid,F6JV-K840EY$_$2,audio,1.0
valid,F6JV-K840EY$_$2,vision,1.0
valid,FB_b1dm0SRY$_$10,text,1.0
valid,FB_b1dm0SRY$_$10,audio,1.0
valid,FB_b1dm0SRY$_$10,vision,1.0
valid,FB_b1dm0SRY$_$0,text,1.0
valid,FB_b1dm0SRY$_$0,audio,1.0
valid,FB_b1dm0SRY$_$0,vision,1.0
valid,FB_b1dm0SRY$_$6,text,1.0
valid,FB_b1dm0SRY$_$6,audio,1.0
valid,FB_b1dm0SRY$_$6,vision,1.0
valid,FB_b1dm0SRY$_$9,text,1.0
valid,FB_b1dm0SRY$_$9,audio,1.0
valid,FB_b1dm0SRY$_$9,vision,1.0
valid,FB_b1dm0SRY$_$8,text,1.0
valid,FB_b1dm0SRY$_$8,audio,1.0
valid,FB_b1dm0SRY$_$8,vision,1.0
valid,FxxJB8hBpyQ$_$1,text,1.0
valid,FxxJB8hBpyQ$_$1,audio,1.0
valid,FxxJB8hBpyQ$_$1,vision,1.0
valid,Fy0Uid9afM8$_$0,text,1.0
valid,Fy0Uid9afM8$_$0,audio,1.0
valid,Fy0Uid9afM8$_$0,vision,1.0
valid,Fy0Uid9afM8$_$3,text,1.0
valid,Fy0Uid9afM8$_$3,audio,1.0
valid,Fy0Uid9afM8$_$3,vision,1.0
valid,Fy0Uid9afM8$_$5,text,1.0
valid,Fy0Uid9afM8$_$5,audio,1.0
valid,Fy0Uid9afM8$_$5,vision,0.0
valid,Fy0Uid9afM8$_$4,text,1.0
valid,Fy0Uid9afM8$_$4,audio,1.0
valid,Fy0Uid9afM8$_$4,vision,1.0
valid,H1DpVwktfDQ$_$0,text,1.0
valid,H1DpVwktfDQ$_$0,audio,1.0
valid,H1DpVwktfDQ$_$0,vision,0.0
valid,HGicRLwgtkM$_$1,text,1.0
valid,HGicRLwgtkM$_$1,audio,1.0
valid,HGicRLwgtkM$_$1,vision,0.08571428571428572
valid,HGicRLwgtkM$_$3,text,1.0
valid,HGicRLwgtkM$_$3,audio,1.0
valid,HGicRLwgtkM$_$3,vision,1.0
valid,HGicRLwgtkM$_$2,text,1.0
valid,HGicRLwgtkM$_$2,audio,1.0
valid,HGicRLwgtkM$_$2,vision,1.0
valid,HGicRLwgtkM$_$6,text,1.0
valid,HGicRLwgtkM$_$6,audio,1.0
valid,HGicRLwgtkM$_$6,vision,0.23809523809523808
valid,HmXXW45eZL4$_$1,text,1.0
valid,HmXXW45eZL4$_$1,audio,1.0
valid,HmXXW45eZL4$_$1,vision,1.0
valid,HmXXW45eZL4$_$4,text,1.0
valid,HmXXW45eZL4$_$4,audio,1.0
valid,HmXXW45eZL4$_$4,vision,1.0
valid,IM6HW1HwHhM$_$11,text,1.0
valid,IM6HW1HwHhM$_$11,audio,1.0
valid,IM6HW1HwHhM$_$11,vision,1.0
valid,IM6HW1HwHhM$_$15,text,1.0
valid,IM6HW1HwHhM$_$15,audio,1.0
valid,IM6HW1HwHhM$_$15,vision,1.0
valid,IM6HW1HwHhM$_$17,text,1.0
valid,IM6HW1HwHhM$_$17,audio,1.0
valid,IM6HW1HwHhM$_$17,vision,1.0
valid,IUmxJNs2zaY$_$3,text,1.0
valid,IUmxJNs2zaY$_$3,audio,1.0
valid,IUmxJNs2zaY$_$3,vision,1.0
valid,IUmxJNs2zaY$_$2,text,1.0
valid,IUmxJNs2zaY$_$2,audio,1.0
valid,IUmxJNs2zaY$_$2,vision,1.0
valid,JAnRCQ9A0vI$_$1,text,1.0
valid,JAnRCQ9A0vI$_$1,audio,1.0
valid,JAnRCQ9A0vI$_$1,vision,0.08333333333333333
valid,JAnRCQ9A0vI$_$0,text,1.0
valid,JAnRCQ9A0vI$_$0,audio,1.0
valid,JAnRCQ9A0vI$_$0,vision,1.0
valid,JAnRCQ9A0vI$_$3,text,1.0
valid,JAnRCQ9A0vI$_$3,audio,1.0
valid,JAnRCQ9A0vI$_$3,vision,1.0
valid,JAnRCQ9A0vI$_$2,text,1.0
valid,JAnRCQ9A0vI$_$2,audio,1.0
valid,JAnRCQ9A0vI$_$2,vision,1.0
valid,JAnRCQ9A0vI$_$5,text,1.0
valid,JAnRCQ9A0vI$_$5,audio,1.0
valid,JAnRCQ9A0vI$_$5,vision,0.0
valid,JAnRCQ9A0vI$_$4,text,1.0
valid,JAnRCQ9A0vI$_$4,audio,1.0
valid,JAnRCQ9A0vI$_$4,vision,1.0
valid,JAnRCQ9A0vI$_$8,text,1.0
valid,JAnRCQ9A0vI$_$8,audio,1.0
valid,JAnRCQ9A0vI$_$8,vision,1.0
valid,JOK1SSmPtFw$_$10,text,1.0
valid,JOK1SSmPtFw$_$10,audio,1.0
valid,JOK1SSmPtFw$_$10,vision,1.0
valid,JOK1SSmPtFw$_$13,text,1.0
valid,JOK1SSmPtFw$_$13,audio,1.0
valid,JOK1SSmPtFw$_$13,vision,1.0
valid,JOK1SSmPtFw$_$14,text,1.0
valid,JOK1SSmPtFw$_$14,audio,1.0
valid,JOK1SSmPtFw$_$14,vision,1.0
valid,JOK1SSmPtFw$_$16,text,1.0
valid,JOK1SSmPtFw$_$16,audio,1.0
valid,JOK1SSmPtFw$_$16,vision,1.0
valid,JOK1SSmPtFw$_$0,text,1.0
valid,JOK1SSmPtFw$_$0,audio,1.0
valid,JOK1SSmPtFw$_$0,vision,1.0
valid,JOK1SSmPtFw$_$5,text,1.0
valid,JOK1SSmPtFw$_$5,audio,1.0
valid,JOK1SSmPtFw$_$5,vision,1.0
valid,JOK1SSmPtFw$_$4,text,1.0
valid,JOK1SSmPtFw$_$4,audio,1.0
valid,JOK1SSmPtFw$_$4,vision,1.0
valid,JOK1SSmPtFw$_$8,text,1.0
valid,JOK1SSmPtFw$_$8,audio,1.0
valid,JOK1SSmPtFw$_$8,vision,1.0
valid,JPT38CA3sGI$_$1,text,1.0
valid,JPT38CA3sGI$_$1,audio,1.0
valid,JPT38CA3sGI$_$1,vision,1.0
valid,JPT38CA3sGI$_$0,text,1.0
valid,JPT38CA3sGI$_$0,audio,1.0
valid,JPT38CA3sGI$_$0,vision,1.0
valid,JPT38CA3sGI$_$5,text,1.0
valid,JPT38CA3sGI$_$5,audio,1.0
valid,JPT38CA3sGI$_$5,vision,0.5
valid,JVpF99zuQhA$_$0,text,1.0
valid,JVpF99zuQhA$_$0,audio,1.0
valid,JVpF99zuQhA$_$0,vision,1.0
valid,JVpF99zuQhA$_$2,text,1.0
valid,JVpF99zuQhA$_$2,audio,1.0
valid,JVpF99zuQhA$_$2,vision,1.0
valid,JVpF99zuQhA$_$4,text,1.0
valid,JVpF99zuQhA$_$4,audio,1.0
valid,JVpF99zuQhA$_$4,vision,1.0
valid,K0m1tO3Ybyc$_$15,text,1.0
valid,K0m1tO3Ybyc$_$15,audio,1.0
valid,K0m1tO3Ybyc$_$15,vision,1.0
valid,K0m1tO3Ybyc$_$8,text,1.0
valid,K0m1tO3Ybyc$_$8,audio,1.0
valid,K0m1tO3Ybyc$_$8,vision,1.0
valid,K8gp7ncdUl8$_$5,text,1.0
valid,K8gp7ncdUl8$_$5,audio,1.0
valid,K8gp7ncdUl8$_$5,vision,1.0
valid,KDjl2exStlI$_$10,text,1.0
valid,KDjl2exStlI$_$10,audio,1.0
valid,KDjl2exStlI$_$10,vision,1.0
valid,KDjl2exStlI$_$13,text,1.0
valid,KDjl2exStlI$_$13,audio,1.0
valid,KDjl2exStlI$_$13,vision,1.0
valid,KDjl2exStlI$_$5,text,1.0
valid,KDjl2exStlI$_$5,audio,1.0
valid,KDjl2exStlI$_$5,vision,1.0
valid,KDjl2exStlI$_$4,text,1.0
valid,KDjl2exStlI$_$4,audio,1.0
valid,KDjl2exStlI$_$4,vision,1.0
valid,KkKWFZZmmCM$_$1,text,1.0
valid,KkKWFZZmmCM$_$1,audio,1.0
valid,KkKWFZZmmCM$_$1,vision,1.0
valid,KpMCvUyQCXg$_$1,text,1.0
valid,KpMCvUyQCXg$_$1,audio,1.0
valid,KpMCvUyQCXg$_$1,vision,1.0
valid,KpMCvUyQCXg$_$3,text,1.0
valid,KpMCvUyQCXg$_$3,audio,1.0
valid,KpMCvUyQCXg$_$3,vision,1.0
valid,KpMCvUyQCXg$_$5,text,1.0
valid,KpMCvUyQCXg$_$5,audio,1.0
valid,KpMCvUyQCXg$_$5,vision,1.0
valid,L1eFHRQGFeg$_$2,text,1.0
valid,L1eFHRQGFeg$_$2,audio,1.0
valid,L1eFHRQGFeg$_$2,vision,1.0
valid,MCsvw5-7lVE$_$1,text,1.0
valid,MCsvw5-7lVE$_$1,audio,1.0
valid,MCsvw5-7lVE$_$1,vision,1.0
valid,MCsvw5-7lVE$_$2,text,1.0
valid,MCsvw5-7lVE$_$2,audio,1.0
valid,MCsvw5-7lVE$_$2,vision,1.0
valid,MCsvw5-7lVE$_$4,text,1.0
valid,MCsvw5-7lVE$_$4,audio,1.0
valid,MCsvw5-7lVE$_$4,vision,1.0
valid,MMpo2bDk-DU$_$10,text,1.0
valid,MMpo2bDk-DU$_$10,audio,1.0
valid,MMpo2bDk-DU$_$10,vision,1.0
valid,MMpo2bDk-DU$_$17,text,1.0
valid,MMpo2bDk-DU$_$17,audio,1.0
valid,MMpo2bDk-DU$_$17,vision,1.0
valid,MMpo2bDk-DU$_$16,text,1.0
valid,MMpo2bDk-DU$_$16,audio,1.0
valid,MMpo2bDk-DU$_$16,vision,1.0
valid,MMpo2bDk-DU$_$19,text,1.0
valid,MMpo2bDk-DU$_$19,audio,1.0
valid,MMpo2bDk-DU$_$19,vision,0.56
valid,MjaaudUc5-4$_$1,text,1.0
valid,MjaaudUc5-4$_$1,audio,1.0
valid,MjaaudUc5-4$_$1,vision,1.0
valid,MjaaudUc5-4$_$0,text,1.0
valid,MjaaudUc5-4$_$0,audio,1.0
valid,MjaaudUc5-4$_$0,vision,1.0
valid,MjaaudUc5-4$_$3,text,1.0
valid,MjaaudUc5-4$_$3,audio,1.0
valid,MjaaudUc5-4$_$3,vision,1.0
valid,MjaaudUc5-4$_$6,text,1.0
valid,MjaaudUc5-4$_$6,audio,1.0
valid,MjaaudUc5-4$_$6,vision,1.0
valid,MoQmPA7Q07Q$_$1,text,1.0
valid,MoQmPA7Q07Q$_$1,audio,1.0
valid,MoQmPA7Q07Q$_$1,vision,1.0
valid,MoQmPA7Q07Q$_$2,text,1.0
valid,MoQmPA7Q07Q$_$2,audio,1.0
valid,MoQmPA7Q07Q$_$2,vision,1.0
valid,N1X63d_jgmw$_$5,text,1.0
valid,N1X63d_jgmw$_$5,audio,1.0
valid,N1X63d_jgmw$_$5,vision,1.0
valid,N5xfBtD6rLY$_$7,text,1.0
valid,N5xfBtD6rLY$_$7,audio,1.0
valid,N5xfBtD6rLY$_$7,vision,0.0
valid,NoZsdSGnNpI$_$7,text,1.0
valid,NoZsdSGnNpI$_$7,audio,1.0
valid,NoZsdSGnNpI$_$7,vision,1.0
valid,Nrurc5sMUOE$_$5,text,1.0
valid,Nrurc5sMUOE$_$5,audio,1.0
valid,Nrurc5sMUOE$_$5,vision,1.0
valid,Nrurc5sMUOE$_$7,text,1.0
valid,Nrurc5sMUOE$_$7,audio,1.0
valid,Nrurc5sMUOE$_$7,vision,1.0
valid,Nrurc5sMUOE$_$8,text,1.0
valid,Nrurc5sMUOE$_$8,audio,1.0
valid,Nrurc5sMUOE$_$8,vision,1.0
valid,NzvNW7vP-Co$_$5,text,1.0
valid,NzvNW7vP-Co$_$5,audio,1.0
valid,NzvNW7vP-Co$_$5,vision,1.0
valid,NzvNW7vP-Co$_$4,text,1.0
valid,NzvNW7vP-Co$_$4,audio,1.0
valid,NzvNW7vP-Co$_$4,vision,1.0
valid,NzvNW7vP-Co$_$7,text,1.0
valid,NzvNW7vP-Co$_$7,audio,1.0
valid,NzvNW7vP-Co$_$7,vision,1.0
valid,OLP0nCKwU6k$_$6,text,1.0
valid,OLP0nCKwU6k$_$6,audio,1.0
valid,OLP0nCKwU6k$_$6,vision,1.0
valid,OrYBtyO0aPI$_$1,text,1.0
valid,OrYBtyO0aPI$_$1,audio,1.0
valid,OrYBtyO0aPI$_$1,vision,0.29411764705882354
valid,OrYBtyO0aPI$_$4,text,1.0
valid,OrYBtyO0aPI$_$4,audio,1.0
valid,OrYBtyO0aPI$_$4,vision,1.0
valid,PboaYD5hlG8$_$10,text,1.0
valid,PboaYD5hlG8$_$10,audio,1.0
valid,PboaYD5hlG8$_$10,vision,1.0
valid,PboaYD5hlG8$_$3,text,1.0
valid,PboaYD5hlG8$_$3,audio,1.0
valid,PboaYD5hlG8$_$3,vision,1.0
valid,PboaYD5hlG8$_$2,text,1.0
valid,PboaYD5hlG8$_$2,audio,1.0
valid,PboaYD5hlG8$_$2,vision,1.0
valid,PboaYD5hlG8$_$7,text,1.0
valid,PboaYD5hlG8$_$7,audio,1.0
valid,PboaYD5hlG8$_$7,vision,1.0
valid,PboaYD5hlG8$_$9,text,1.0
valid,PboaYD5hlG8$_$9,audio,1.0
valid,PboaYD5hlG8$_$9,vision,1.0
valid,PboaYD5hlG8$_$8,text,1.0
valid,PboaYD5hlG8$_$8,audio,1.0
valid,PboaYD5hlG8$_$8,vision,1.0
valid,Pt-D0LUHDSc$_$2,text,1.0
valid,Pt-D0LUHDSc$_$2,audio,1.0
valid,Pt-D0LUHDSc$_$2,vision,0.48
valid,PwapK9d8IGk$_$4,text,1.0
valid,PwapK9d8IGk$_$4,audio,1.0
valid,PwapK9d8IGk$_$4,vision,1.0
valid,PyQrAYl1bFs$_$0,text,1.0
valid,PyQrAYl1bFs$_$0,audio,1.0
valid,PyQrAYl1bFs$_$0,vision,1.0
valid,PyQrAYl1bFs$_$3,text,1.0
valid,PyQrAYl1bFs$_$3,audio,1.0
valid,PyQrAYl1bFs$_$3,vision,1.0
valid,PyQrAYl1bFs$_$4,text,1.0
valid,PyQrAYl1bFs$_$4,audio,1.0
valid,PyQrAYl1bFs$_$4,vision,1.0
valid,Q4WzApjaCNI$_$0,text,1.0
valid,Q4WzApjaCNI$_$0,audio,1.0
valid,Q4WzApjaCNI$_$0,vision,0.0
valid,Q7S0tX4FUNA$_$4,text,1.0
valid,Q7S0tX4FUNA$_$4,audio,1.0
valid,Q7S0tX4FUNA$_$4,vision,1.0
valid,Q7S0tX4FUNA$_$7,text,1.0
valid,Q7S0tX4FUNA$_$7,audio,1.0
valid,Q7S0tX4FUNA$_$7,vision,0.0
valid,Q7S0tX4FUNA$_$8,text,1.0
valid,Q7S0tX4FUNA$_$8,audio,1.0
valid,Q7S0tX4FUNA$_$8,vision,1.0
valid,Qa6Yz62V-Yc$_$0,text,1.0
valid,Qa6Yz62V-Yc$_$0,audio,1.0
valid,Qa6Yz62V-Yc$_$0,vision,1.0
valid,QjcQx8_PQfw$_$10,text,1.0
valid,QjcQx8_PQfw$_$10,audio,1.0
valid,QjcQx8_PQfw$_$10,vision,1.0
valid,QjcQx8_PQfw$_$7,text,1.0
valid,QjcQx8_PQfw$_$7,audio,1.0
valid,QjcQx8_PQfw$_$7,vision,1.0
valid,QpchvHpGFc8$_$3,text,1.0
valid,QpchvHpGFc8$_$3,audio,1.0
valid,QpchvHpGFc8$_$3,vision,1.0
valid,RArhIHk4Qs4$_$13,text,1.0
valid,RArhIHk4Qs4$_$13,audio,1.0
valid,RArhIHk4Qs4$_$13,vision,1.0
valid,RArhIHk4Qs4$_$17,text,1.0
valid,RArhIHk4Qs4$_$17,audio,1.0
valid,RArhIHk4Qs4$_$17,vision,1.0
valid,RArhIHk4Qs4$_$16,text,1.0
valid,RArhIHk4Qs4$_$16,audio,1.0
valid,RArhIHk4Qs4$_$16,vision,1.0
valid,RArhIHk4Qs4$_$19,text,1.0
valid,RArhIHk4Qs4$_$19,audio,1.0
valid,RArhIHk4Qs4$_$19,vision,1.0
valid,RArhIHk4Qs4$_$1,text,1.0
valid,RArhIHk4Qs4$_$1,audio,1.0
valid,RArhIHk4Qs4$_$1,vision,1.0
valid,RArhIHk4Qs4$_$2,text,1.0
valid,RArhIHk4Qs4$_$2,audio,1.0
valid,RArhIHk4Qs4$_$2,vision,1.0
valid,RArhIHk4Qs4$_$7,text,1.0
valid,RArhIHk4Qs4$_$7,audio,1.0
